Datetime,Heart Rate
11/15/19 0:56,69
11/15/19 0:57,69
11/15/19 0:57,69
11/15/19 0:57,69
11/15/19 0:57,69
11/15/19 0:58,69
11/15/19 0:58,69
11/15/19 0:58,70
11/15/19 0:58,69
11/15/19 0:58,70
11/15/19 0:59,70
11/15/19 0:59,70
11/15/19 0:59,70
11/15/19 0:59,70
11/15/19 1:00,70
11/15/19 1:00,70
11/15/19 1:00,70
11/15/19 1:00,70
11/15/19 1:01,70
11/15/19 1:01,70
11/15/19 1:01,70
11/15/19 1:01,70
11/15/19 1:01,71
11/15/19 1:02,71
11/15/19 1:02,71
11/15/19 1:02,71
11/15/19 1:02,71
11/15/19 1:02,70
11/15/19 1:03,70
11/15/19 1:03,70
11/15/19 1:03,70
11/15/19 1:03,71
11/15/19 1:03,71
11/15/19 1:04,71
11/15/19 1:04,71
11/15/19 1:04,71
11/15/19 1:04,71
11/15/19 1:05,71
11/15/19 1:05,71
11/15/19 1:05,72
11/15/19 1:05,72
11/15/19 1:06,71
11/15/19 1:06,71
11/15/19 1:06,71
11/15/19 1:06,71
11/15/19 1:07,71
11/15/19 1:07,71
11/15/19 1:07,72
11/15/19 1:07,72
11/15/19 1:07,72
11/15/19 1:08,72
11/15/19 1:08,72
11/15/19 1:08,71
11/15/19 1:08,72
11/15/19 1:08,71
11/15/19 1:08,71
11/15/19 1:09,71
11/15/19 1:09,71
11/15/19 1:09,71
11/15/19 1:09,72
11/15/19 1:10,72
11/15/19 1:10,72
11/15/19 1:10,72
11/15/19 1:10,71
11/15/19 1:10,71
11/15/19 1:11,72
11/15/19 1:11,72
11/15/19 1:11,72
11/15/19 1:11,71
11/15/19 1:11,71
11/15/19 1:12,71
11/15/19 1:12,71
11/15/19 1:12,71
11/15/19 1:12,71
11/15/19 1:12,72
11/15/19 1:13,72
11/15/19 1:13,72
11/15/19 1:13,72
11/15/19 1:13,71
11/15/19 1:14,71
11/15/19 1:14,71
11/15/19 1:14,71
11/15/19 1:14,71
11/15/19 1:15,72
11/15/19 1:15,72
11/15/19 1:15,72
11/15/19 1:15,71
11/15/19 1:16,72
11/15/19 1:16,72
11/15/19 1:16,71
11/15/19 1:16,71
11/15/19 1:17,71
11/15/19 1:17,71
11/15/19 1:17,71
11/15/19 1:17,71
11/15/19 1:18,71
11/15/19 1:18,71
11/15/19 1:18,71
11/15/19 1:18,71
11/15/19 1:18,71
11/15/19 1:19,71
11/15/19 1:19,71
11/15/19 1:19,72
11/15/19 1:19,71
11/15/19 1:19,71
11/15/19 1:20,71
11/15/19 1:20,71
11/15/19 1:20,71
11/15/19 1:20,72
11/15/19 1:21,71
11/15/19 1:21,71
11/15/19 1:21,71
11/15/19 1:21,71
11/15/19 1:22,71
11/15/19 1:22,71
11/15/19 1:22,71
11/15/19 1:22,71
11/15/19 1:23,71
11/15/19 1:23,71
11/15/19 1:23,70
11/15/19 1:23,71
11/15/19 1:23,71
11/15/19 1:24,70
11/15/19 1:24,71
11/15/19 1:24,71
11/15/19 1:24,70
11/15/19 1:24,70
11/15/19 1:25,70
11/15/19 1:25,70
11/15/19 1:25,70
11/15/19 1:25,70
11/15/19 1:26,70
11/15/19 1:26,70
11/15/19 1:26,70
11/15/19 1:26,70
11/15/19 1:27,70
11/15/19 1:27,70
11/15/19 1:27,70
11/15/19 1:27,70
11/15/19 1:28,70
11/15/19 1:28,70
11/15/19 1:28,69
11/15/19 1:28,69
11/15/19 1:29,70
11/15/19 1:29,70
11/15/19 1:29,69
11/15/19 1:29,70
11/15/19 1:30,69
11/15/19 1:30,70
11/15/19 1:30,70
11/15/19 1:30,70
11/15/19 1:30,70
11/15/19 1:31,70
11/15/19 1:31,70
11/15/19 1:31,70
11/15/19 1:31,70
11/15/19 1:32,70
11/15/19 1:32,70
11/15/19 1:32,70
11/15/19 1:32,70
11/15/19 1:33,70
11/15/19 1:33,70
11/15/19 1:33,70
11/15/19 1:33,71
11/15/19 1:33,71
11/15/19 1:34,71
11/15/19 1:34,71
11/15/19 1:34,71
11/15/19 1:34,71
11/15/19 1:35,70
11/15/19 1:35,70
11/15/19 1:35,70
11/15/19 1:35,70
11/15/19 1:36,70
11/15/19 1:36,70
11/15/19 1:36,70
11/15/19 1:36,69
11/15/19 1:36,69
11/15/19 1:36,69
11/15/19 1:37,69
11/15/19 1:37,69
11/15/19 1:37,69
11/15/19 1:37,69
11/15/19 1:38,69
11/15/19 1:38,69
11/15/19 1:38,70
11/15/19 1:38,70
11/15/19 1:39,70
11/15/19 1:39,70
11/15/19 1:39,69
11/15/19 1:39,69
11/15/19 1:40,69
11/15/19 1:40,69
11/15/19 1:40,69
11/15/19 1:40,69
11/15/19 1:41,69
11/15/19 1:41,70
11/15/19 1:41,69
11/15/19 1:41,69
11/15/19 1:41,69
11/15/19 1:42,69
11/15/19 1:42,69
11/15/19 1:42,69
11/15/19 1:42,70
11/15/19 1:43,70
11/15/19 1:43,69
11/15/19 1:43,69
11/15/19 1:43,70
11/15/19 1:43,69
11/15/19 1:43,70
11/15/19 1:44,70
11/15/19 1:44,71
11/15/19 1:44,84
11/15/19 1:44,94
11/15/19 1:44,95
11/15/19 1:44,95
11/15/19 1:44,91
11/15/19 1:45,80
11/15/19 1:45,77
11/15/19 1:45,76
11/15/19 1:45,72
11/15/19 1:45,69
11/15/19 1:45,68
11/15/19 1:45,68
11/15/19 1:45,69
11/15/19 1:45,67
11/15/19 1:46,67
11/15/19 1:46,67
11/15/19 1:46,68
11/15/19 1:46,68
11/15/19 1:46,67
11/15/19 1:46,67
11/15/19 1:46,68
11/15/19 1:47,66
11/15/19 1:47,67
11/15/19 1:47,68
11/15/19 1:47,69
11/15/19 1:47,68
11/15/19 1:47,67
11/15/19 1:47,68
11/15/19 1:48,68
11/15/19 1:48,67
11/15/19 1:48,68
11/15/19 1:48,69
11/15/19 1:48,70
11/15/19 1:48,70
11/15/19 1:48,68
11/15/19 1:49,69
11/15/19 1:49,69
11/15/19 1:49,68
11/15/19 1:49,69
11/15/19 1:49,68
11/15/19 1:49,67
11/15/19 1:49,68
11/15/19 1:49,69
11/15/19 1:49,68
11/15/19 1:50,68
11/15/19 1:50,69
11/15/19 1:50,70
11/15/19 1:50,69
11/15/19 1:50,70
11/15/19 1:50,69
11/15/19 1:50,70
11/15/19 1:51,70
11/15/19 1:51,69
11/15/19 1:51,68
11/15/19 1:51,69
11/15/19 1:51,68
11/15/19 1:51,67
11/15/19 1:51,68
11/15/19 1:51,67
11/15/19 1:52,68
11/15/19 1:52,69
11/15/19 1:52,70
11/15/19 1:52,69
11/15/19 1:52,70
11/15/19 1:52,71
11/15/19 1:52,70
11/15/19 1:53,70
11/15/19 1:53,71
11/15/19 1:53,70
11/15/19 1:53,70
11/15/19 1:53,71
11/15/19 1:53,71
11/15/19 1:53,71
11/15/19 1:53,67
11/15/19 1:54,68
11/15/19 1:54,69
11/15/19 1:54,69
11/15/19 1:54,70
11/15/19 1:54,68
11/15/19 1:54,66
11/15/19 1:55,67
11/15/19 1:55,69
11/15/19 1:55,68
11/15/19 1:55,69
11/15/19 1:55,67
11/15/19 1:55,66
11/15/19 1:55,67
11/15/19 1:55,68
11/15/19 1:56,68
11/15/19 1:56,69
11/15/19 1:56,68
11/15/19 1:56,67
11/15/19 1:56,68
11/15/19 1:56,69
11/15/19 1:57,68
11/15/19 1:57,67
11/15/19 1:57,66
11/15/19 1:57,67
11/15/19 1:57,68
11/15/19 1:58,68
11/15/19 1:58,67
11/15/19 1:58,67
11/15/19 1:58,69
11/15/19 1:58,68
11/15/19 1:58,67
11/15/19 1:58,66
11/15/19 1:58,65
11/15/19 1:59,67
11/15/19 1:59,66
11/15/19 1:59,66
11/15/19 1:59,67
11/15/19 1:59,65
11/15/19 1:59,66
11/15/19 1:59,66
11/15/19 1:59,65
11/15/19 2:00,65
11/15/19 2:00,66
11/15/19 2:00,67
11/15/19 2:00,68
11/15/19 2:00,67
11/15/19 2:00,65
11/15/19 2:00,66
11/15/19 2:01,66
11/15/19 2:01,66
11/15/19 2:01,67
11/15/19 2:01,67
11/15/19 2:01,67
11/15/19 2:01,68
11/15/19 2:01,68
11/15/19 2:01,68
11/15/19 2:01,66
11/15/19 2:02,66
11/15/19 2:02,67
11/15/19 2:02,67
11/15/19 2:02,66
11/15/19 2:02,67
11/15/19 2:02,68
11/15/19 2:02,69
11/15/19 2:02,67
11/15/19 2:02,66
11/15/19 2:03,65
11/15/19 2:03,66
11/15/19 2:03,66
11/15/19 2:03,67
11/15/19 2:03,66
11/15/19 2:03,66
11/15/19 2:03,66
11/15/19 2:03,66
11/15/19 2:04,65
11/15/19 2:04,66
11/15/19 2:04,67
11/15/19 2:04,68
11/15/19 2:04,70
11/15/19 2:04,69
11/15/19 2:04,69
11/15/19 2:04,67
11/15/19 2:04,66
11/15/19 2:04,66
11/15/19 2:05,67
11/15/19 2:05,68
11/15/19 2:05,67
11/15/19 2:05,66
11/15/19 2:05,66
11/15/19 2:05,65
11/15/19 2:05,66
11/15/19 2:06,66
11/15/19 2:07,66
11/15/19 2:07,66
11/15/19 2:08,65
11/15/19 2:08,66
11/15/19 2:08,66
11/15/19 2:08,66
11/15/19 2:08,67
11/15/19 2:08,66
11/15/19 2:09,66
11/15/19 2:09,65
11/15/19 2:09,65
11/15/19 2:09,66
11/15/19 2:09,67
11/15/19 2:09,67
11/15/19 2:10,67
11/15/19 2:10,66
11/15/19 2:10,66
11/15/19 2:10,68
11/15/19 2:10,71
11/15/19 2:11,68
11/15/19 2:11,67
11/15/19 2:11,68
11/15/19 2:11,66
11/15/19 2:11,65
11/15/19 2:11,66
11/15/19 2:11,67
11/15/19 2:12,68
11/15/19 2:12,68
11/15/19 2:12,68
11/15/19 2:12,67
11/15/19 2:12,68
11/15/19 2:12,68
11/15/19 2:12,67
11/15/19 2:12,67
11/15/19 2:13,67
11/15/19 2:13,67
11/15/19 2:13,67
11/15/19 2:13,67
11/15/19 2:13,68
11/15/19 2:14,68
11/15/19 2:14,68
11/15/19 2:14,69
11/15/19 2:14,68
11/15/19 2:14,68
11/15/19 2:14,68
11/15/19 2:15,68
11/15/19 2:15,68
11/15/19 2:15,68
11/15/19 2:15,68
11/15/19 2:15,68
11/15/19 2:16,68
11/15/19 2:16,69
11/15/19 2:16,69
11/15/19 2:16,69
11/15/19 2:16,69
11/15/19 2:16,68
11/15/19 2:17,68
11/15/19 2:17,68
11/15/19 2:17,68
11/15/19 2:17,68
11/15/19 2:17,68
11/15/19 2:17,69
11/15/19 2:17,68
11/15/19 2:17,68
11/15/19 2:17,68
11/15/19 2:18,68
11/15/19 2:18,69
11/15/19 2:18,69
11/15/19 2:18,68
11/15/19 2:18,68
11/15/19 2:18,68
11/15/19 2:19,68
11/15/19 2:19,68
11/15/19 2:19,69
11/15/19 2:19,69
11/15/19 2:19,70
11/15/19 2:19,69
11/15/19 2:20,69
11/15/19 2:20,69
11/15/19 2:20,69
11/15/19 2:20,70
11/15/19 2:20,70
11/15/19 2:21,69
11/15/19 2:21,69
11/15/19 2:21,69
11/15/19 2:21,68
11/15/19 2:21,69
11/15/19 2:22,69
11/15/19 2:22,69
11/15/19 2:22,68
11/15/19 2:22,68
11/15/19 2:22,69
11/15/19 2:22,69
11/15/19 2:22,69
11/15/19 2:22,69
11/15/19 2:25,69
11/15/19 2:25,70
11/15/19 2:25,70
11/15/19 2:25,69
11/15/19 2:25,69
11/15/19 2:26,68
11/15/19 2:26,69
11/15/19 2:26,69
11/15/19 2:26,70
11/15/19 2:26,80
11/15/19 2:26,83
11/15/19 2:26,82
11/15/19 2:26,85
11/15/19 2:27,88
11/15/19 2:27,93
11/15/19 2:27,88
11/15/19 2:27,80
11/15/19 2:27,78
11/15/19 2:27,79
11/15/19 2:27,77
11/15/19 2:27,70
11/15/19 2:27,69
11/15/19 2:27,68
11/15/19 2:27,66
11/15/19 2:28,66
11/15/19 2:28,66
11/15/19 2:28,66
11/15/19 2:28,66
11/15/19 2:28,65
11/15/19 2:29,67
11/15/19 2:29,67
11/15/19 2:29,67
11/15/19 2:29,67
11/15/19 2:29,66
11/15/19 2:30,66
11/15/19 2:30,67
11/15/19 2:30,67
11/15/19 2:30,66
11/15/19 2:30,66
11/15/19 2:31,67
11/15/19 2:31,68
11/15/19 2:31,68
11/15/19 2:31,67
11/15/19 2:31,68
11/15/19 2:32,67
11/15/19 2:32,67
11/15/19 2:32,66
11/15/19 2:32,67
11/15/19 2:32,68
11/15/19 2:32,67
11/15/19 2:32,67
11/15/19 2:33,68
11/15/19 2:33,67
11/15/19 2:33,67
11/15/19 2:33,67
11/15/19 2:33,67
11/15/19 2:33,68
11/15/19 2:34,67
11/15/19 2:34,67
11/15/19 2:34,67
11/15/19 2:34,67
11/15/19 2:35,68
11/15/19 2:35,67
11/15/19 2:35,68
11/15/19 2:35,68
11/15/19 2:36,68
11/15/19 2:36,68
11/15/19 2:36,68
11/15/19 2:36,67
11/15/19 2:37,67
11/15/19 2:37,67
11/15/19 2:37,68
11/15/19 2:37,68
11/15/19 2:37,67
11/15/19 2:38,68
11/15/19 2:38,67
11/15/19 2:38,67
11/15/19 2:38,67
11/15/19 2:39,68
11/15/19 2:39,67
11/15/19 2:39,67
11/15/19 2:39,68
11/15/19 2:39,69
11/15/19 2:39,68
11/15/19 2:39,69
11/15/19 2:40,69
11/15/19 2:40,67
11/15/19 2:40,67
11/15/19 2:40,68
11/15/19 2:40,69
11/15/19 2:40,70
11/15/19 2:40,69
11/15/19 2:41,69
11/15/19 2:41,69
11/15/19 2:41,68
11/15/19 2:41,69
11/15/19 2:41,68
11/15/19 2:41,68
11/15/19 2:42,68
11/15/19 2:42,68
11/15/19 2:42,69
11/15/19 2:42,69
11/15/19 2:43,69
11/15/19 2:43,68
11/15/19 2:43,68
11/15/19 2:43,68
11/15/19 2:43,69
11/15/19 2:43,69
11/15/19 2:43,68
11/15/19 2:44,67
11/15/19 2:44,68
11/15/19 2:44,68
11/15/19 2:44,68
11/15/19 2:44,69
11/15/19 2:45,68
11/15/19 2:45,69
11/15/19 2:45,68
11/15/19 2:45,69
11/15/19 2:45,68
11/15/19 2:45,68
11/15/19 2:45,69
11/15/19 2:46,69
11/15/19 2:46,69
11/15/19 2:46,70
11/15/19 2:46,69
11/15/19 2:46,68
11/15/19 2:47,69
11/15/19 2:47,69
11/15/19 2:47,69
11/15/19 2:47,70
11/15/19 2:47,70
11/15/19 2:48,70
11/15/19 2:48,70
11/15/19 2:48,70
11/15/19 2:48,69
11/15/19 2:48,70
11/15/19 2:49,69
11/15/19 2:49,70
11/15/19 2:49,70
11/15/19 2:49,71
11/15/19 2:49,71
11/15/19 2:50,71
11/15/19 2:50,70
11/15/19 2:50,69
11/15/19 2:50,69
11/15/19 2:50,68
11/15/19 2:50,69
11/15/19 2:50,69
11/15/19 2:51,70
11/15/19 2:51,70
11/15/19 2:51,70
11/15/19 2:51,70
11/15/19 2:52,70
11/15/19 2:52,70
11/15/19 2:52,70
11/15/19 2:52,70
11/15/19 2:53,70
11/15/19 2:53,71
11/15/19 2:53,71
11/15/19 2:53,71
11/15/19 2:53,71
11/15/19 2:53,72
11/15/19 2:54,71
11/15/19 2:54,71
11/15/19 2:54,72
11/15/19 2:54,71
11/15/19 2:54,71
11/15/19 2:54,76
11/15/19 2:55,85
11/15/19 2:55,88
11/15/19 2:55,87
11/15/19 2:55,86
11/15/19 2:55,81
11/15/19 2:55,78
11/15/19 2:55,73
11/15/19 2:55,70
11/15/19 2:55,69
11/15/19 2:55,70
11/15/19 2:55,72
11/15/19 2:55,78
11/15/19 2:56,80
11/15/19 2:56,78
11/15/19 2:56,76
11/15/19 2:56,71
11/15/19 2:56,68
11/15/19 2:56,70
11/15/19 2:56,71
11/15/19 2:56,70
11/15/19 2:56,68
11/15/19 2:57,69
11/15/19 2:57,70
11/15/19 2:57,71
11/15/19 2:57,68
11/15/19 2:57,69
11/15/19 2:57,66
11/15/19 2:57,67
11/15/19 2:57,69
11/15/19 2:57,67
11/15/19 2:57,66
11/15/19 2:58,67
11/15/19 2:58,69
11/15/19 2:58,70
11/15/19 2:58,69
11/15/19 2:58,70
11/15/19 2:58,71
11/15/19 2:58,70
11/15/19 2:59,70
11/15/19 2:59,68
11/15/19 2:59,69
11/15/19 2:59,69
11/15/19 2:59,69
11/15/19 2:59,69
11/15/19 2:59,68
11/15/19 3:00,68
11/15/19 3:00,69
11/15/19 3:00,71
11/15/19 3:00,73
11/15/19 3:00,70
11/15/19 3:00,68
11/15/19 3:00,67
11/15/19 3:00,68
11/15/19 3:01,66
11/15/19 3:01,67
11/15/19 3:01,67
11/15/19 3:01,67
11/15/19 3:02,67
11/15/19 3:02,68
11/15/19 3:02,68
11/15/19 3:02,68
11/15/19 3:02,69
11/15/19 3:02,68
11/15/19 3:03,68
11/15/19 3:03,69
11/15/19 3:03,70
11/15/19 3:03,69
11/15/19 3:03,68
11/15/19 3:04,69
11/15/19 3:04,68
11/15/19 3:04,68
11/15/19 3:04,68
11/15/19 3:04,67
11/15/19 3:04,68
11/15/19 3:04,67
11/15/19 3:05,66
11/15/19 3:05,67
11/15/19 3:05,66
11/15/19 3:05,67
11/15/19 3:05,68
11/15/19 3:05,69
11/15/19 3:06,68
11/15/19 3:06,67
11/15/19 3:06,69
11/15/19 3:06,68
11/15/19 3:06,66
11/15/19 3:06,67
11/15/19 3:06,68
11/15/19 3:06,69
11/15/19 3:07,70
11/15/19 3:07,69
11/15/19 3:07,68
11/15/19 3:07,69
11/15/19 3:07,70
11/15/19 3:07,69
11/15/19 3:07,68
11/15/19 3:07,68
11/15/19 3:07,69
11/15/19 3:08,69
11/15/19 3:08,68
11/15/19 3:08,67
11/15/19 3:08,68
11/15/19 3:08,69
11/15/19 3:09,71
11/15/19 3:09,71
11/15/19 3:09,70
11/15/19 3:09,71
11/15/19 3:09,72
11/15/19 3:09,71
11/15/19 3:10,72
11/15/19 3:10,69
11/15/19 3:10,68
11/15/19 3:10,69
11/15/19 3:10,70
11/15/19 3:10,69
11/15/19 3:10,69
11/15/19 3:10,70
11/15/19 3:11,71
11/15/19 3:11,70
11/15/19 3:11,69
11/15/19 3:11,68
11/15/19 3:11,69
11/15/19 3:11,70
11/15/19 3:11,69
11/15/19 3:11,68
11/15/19 3:12,69
11/15/19 3:12,70
11/15/19 3:12,73
11/15/19 3:12,70
11/15/19 3:12,69
11/15/19 3:12,71
11/15/19 3:12,73
11/15/19 3:12,71
11/15/19 3:13,70
11/15/19 3:13,69
11/15/19 3:13,68
11/15/19 3:13,69
11/15/19 3:13,70
11/15/19 3:13,69
